Timestamp, Pressure, Pressure1, Pressure2, Pressure3, Flow, Flow1, Flow2, Flow3, ActiveEnergy, ActivePowerL1, ActivePowerL2, ActivePowerL3, ActivePowerTotal, ApparentEnergy, ApparentPowerL1, ApparentPowerL2, ApparentPowerL3, ApparentPowerTotal, CurrentL1, CurrentL2, CurrentL3, PowerFactorL1, PowerFactorL2, PowerFactorL3, ReactiveEnergy, ReactivePowerL1, ReactivePowerL2, ReactivePowerL3, ReactivePowerTotal, VoltageL1, VoltageL2, VoltageL3
13:20:22,5.773,5.773,null,null,3.441,3.441,null,null,299100.188,119.778,277.787,156.208,553.773,1133.25,165.223,361.323,0.725,779.252,0.679,1.489,1.028,0.664,0.652,0.6,null,-104.192,-210.437,-181.828,-496.458,243.238,242.681,245.925
13:20:23,5.763,5.763,null,null,2.827,2.827,null,null,299100.281,119.574,280.055,155.927,555.556,1133.25,164.891,362.824,0.725,779.695,0.679,1.497,1.026,0.664,0.652,0.6,null,-103.936,-210.132,-181.391,-495.458,242.986,242.315,245.513
13:20:24,5.759,5.759,null,null,3.414,3.414,null,null,299100.719,119.54,280.237,155.913,555.69,1133.25,164.705,362.681,0.726,779.056,0.678,1.498,1.026,0.664,0.652,0.6,null,-103.754,-209.634,-181.057,-494.445,242.827,242.062,245.277
13:20:25,5.761,5.761,null,null,2.521,2.521,null,null,299100.781,119.641,279.618,156.275,555.533,1133.25,164.694,362.497,0.726,779.659,0.678,1.496,1.028,0.664,0.652,0.6,null,-103.749,-210.14,-181.45,-495.338,242.742,242.389,245.563
13:20:26,5.771,5.771,null,null,1.567,1.567,null,null,299100.969,119.462,277.649,156.255,553.366,1133.25,164.693,361.014,0.725,778.214,0.678,1.489,1.028,0.664,0.652,0.6,null,-103.941,-210.229,-181.594,-495.764,242.95,242.502,245.698
13:20:27,5.776,5.776,null,null,0,0,null,null,299101,119.404,277.677,156.202,553.282,1133.25,164.791,361.18,0.725,778.489,0.678,1.489,1.027,0.664,0.652,0.6,null,-104,-210.387,-181.794,-496.181,243.029,242.613,245.799
13:20:28,5.774,5.774,null,null,0,0,null,null,299101.063,119.641,277.599,155.891,553.131,1133.25,164.943,361.051,0.725,778.158,0.679,1.489,1.026,0.664,0.652,0.6,null,-103.936,-210.187,-181.629,-495.751,242.956,242.541,245.699
13:20:29,5.773,5.773,null,null,0,0,null,null,299101.219,120.142,277.321,156.007,553.469,1133.25,165.243,360.728,0.727,777.915,0.681,1.489,1.026,0.664,0.652,0.6,null,-103.814,-209.802,-181.262,-494.878,242.766,242.33,245.483
13:20:30,5.773,5.773,null,null,0,0,null,null,299101.688,119.954,277.049,156.031,553.034,1133.25,165.153,360.584,0.726,777.656,0.68,1.488,1.026,0.664,0.652,0.6,null,-103.744,-209.841,-181.224,-494.808,242.765,242.331,245.418
13:20:31,5.772,5.772,null,null,0,0,null,null,299101.75,119.912,276.959,156.063,552.934,1133.25,165.258,360.477,0.726,777.542,0.68,1.488,1.027,0.664,0.652,0.6,null,-103.878,-210.048,-180.982,-494.908,243.011,242.315,245.263
13:20:32,5.773,5.773,null,null,0,0,null,null,299101.906,119.914,277.152,156.01,553.076,1133.25,165.382,360.621,0.725,777.687,0.68,1.488,1.026,0.664,0.652,0.6,null,-104.023,-210.195,-180.895,-495.113,243.132,242.351,245.222
13:20:33,5.773,5.773,null,null,0,0,null,null,299101.969,119.941,277.186,156.088,553.215,1133.25,165.256,360.55,0.726,777.442,0.68,1.488,1.026,0.664,0.652,0.6,null,-103.98,-209.788,-180.965,-494.734,243.052,242.288,245.232
13:20:34,5.773,5.773,null,null,0,0,null,null,299102.031,119.997,276.921,156.003,552.921,1133.25,165.048,360.219,0.727,777.388,0.68,1.486,1.026,0.664,0.652,0.6,null,-103.949,-209.996,-181.579,-495.524,242.869,242.384,245.667
13:20:35,5.773,5.773,null,null,0,0,null,null,299102.188,119.876,276.804,156.061,552.741,1133.25,164.884,359.946,0.727,777.045,0.679,1.485,1.026,0.664,0.652,0.6,null,-103.975,-209.869,-181.82,-495.664,242.901,242.352,245.826
13:20:37,5.757,5.757,null,null,4.11,4.11,null,null,299102.25,121.202,277.113,156.033,554.349,1133.25,166.039,360.161,0.73,778.539,0.683,1.486,1.026,0.664,0.652,0.6,null,-104.316,-210.067,-182.028,-496.41,242.997,242.429,245.964
13:20:38,5.759,5.759,null,null,2.14,2.14,null,null,299102.719,125.626,277.14,156.472,559.239,1133.25,170,360.348,0.739,783.254,0.699,1.486,1.028,0.664,0.652,0.6,null,-105.023,-210.074,-182.062,-497.16,243.034,242.468,245.994
13:20:39,5.767,5.767,null,null,0,0,null,null,299102.75,128.989,277.053,155.839,561.88,1133.25,172.871,360.319,0.746,785.47,0.712,1.486,1.026,0.664,0.652,0.6,null,-105.496,-210.014,-181.793,-497.302,242.949,242.397,245.9
13:20:40,5.767,5.767,null,null,1.957,1.957,null,null,299102.969,126.728,277.181,155.955,559.864,1133.25,170.754,360.179,0.742,783.374,0.703,1.487,1.027,0.664,0.652,0.6,null,-104.838,-209.735,-181.842,-496.414,242.821,242.219,245.816
13:20:41,5.76,5.76,null,null,2.419,2.419,null,null,299103,122.085,277.182,155.962,555.23,1133.25,166.853,359.974,0.732,778.843,0.687,1.487,1.026,0.664,0.652,0.6,null,-104.266,-209.462,-181.493,-495.221,242.973,242.089,245.656
13:20:42,5.763,5.763,null,null,0,0,null,null,299103.063,120.125,277.206,156.156,553.488,1133.25,165.173,360.421,0.727,778.139,0.68,1.488,1.027,0.664,0.652,0.6,null,-103.953,-209.797,-181.795,-495.545,243.011,242.297,245.916
13:20:43,5.767,5.767,null,null,0,0,null,null,299103.219,119.839,277.193,155.921,552.953,1133.25,164.986,360.486,0.726,777.916,0.679,1.488,1.026,0.664,0.652,0.6,null,-103.86,-209.82,-181.808,-495.488,242.976,242.317,245.932
13:20:44,5.762,5.762,null,null,0,0,null,null,299103.688,120.394,277.19,156.115,553.699,1133.25,165.498,360.461,0.727,778.457,0.681,1.488,1.027,0.664,0.652,0.6,null,-103.957,-209.813,-181.692,-495.463,242.905,242.286,245.89
13:20:45,5.762,5.762,null,null,0,0,null,null,299103.75,119.666,278.039,156.24,553.944,1133.25,164.623,361.246,0.727,778.228,0.678,1.491,1.027,0.664,0.652,0.6,null,-103.621,-209.887,-181.564,-495.071,242.634,242.277,245.817
13:20:46,5.762,5.762,null,null,0,0,null,null,299103.906,119.073,277.471,156.093,552.637,1133.25,164.232,360.662,0.725,777.489,0.676,1.489,1.027,0.664,0.652,0.6,null,-103.715,-209.777,-181.76,-495.252,242.91,242.266,245.886
13:20:47,5.762,5.762,null,null,0,0,null,null,299103.969,119.172,277.623,156.219,553.014,1133.25,164.41,360.734,0.725,777.962,0.677,1.489,1.028,0.664,0.652,0.6,null,-103.866,-209.944,-181.966,-495.776,243.018,242.299,245.996
13:20:48,5.762,5.762,null,null,0,0,null,null,299104.031,119.537,277.712,155.882,553.131,1133.25,164.795,360.913,0.725,778.523,0.678,1.489,1.027,0.664,0.652,0.6,null,-104.1,-210.288,-182.24,-496.628,243.156,242.432,246.224
13:20:49,5.762,5.762,null,null,0,0,null,null,299104.094,119.753,277.732,156.107,553.591,1133.25,165.032,360.881,0.726,779.14,0.678,1.488,1.028,0.664,0.652,0.6,null,-104.372,-211.056,-182.454,-497.882,243.296,242.563,246.321
13:20:50,5.754,5.754,null,null,3.405,3.405,null,null,299104.25,119.577,278.437,156.052,554.065,1133.25,164.802,361.387,0.726,778.902,0.677,1.491,1.026,0.664,0.652,0.6,null,-104.237,-210.415,-182.261,-496.913,243.264,242.434,246.194
13:20:51,5.709,5.709,null,null,9.214,9.214,null,null,299104.719,119.493,279.028,153.367,551.888,1133.25,164.821,362.294,0.725,777.577,0.677,1.493,1.016,0.664,0.652,0.6,null,-104.301,-210.847,-181.751,-496.899,243.372,242.713,246.517
13:20:52,5.728,5.728,null,null,3.481,3.481,null,null,299104.781,119.754,279.261,149.608,548.624,1133.25,165.026,362.433,0.726,774.188,0.678,1.494,1.001,0.664,0.652,0.6,null,-104.272,-210.553,-179.892,-494.717,243.243,242.606,246.432
13:20:53,5.746,5.746,null,null,1.727,1.727,null,null,299104.938,119.584,278.941,136.749,535.274,1133.25,164.899,362.046,0.725,760.776,0.678,1.492,0.949,0.664,0.652,0.6,null,-104.275,-210.614,-174.887,-489.776,243.257,242.626,246.514
13:20:54,5.737,5.737,null,null,4.305,4.305,null,null,299105,119.716,280.426,143.091,543.232,1133.25,165.01,363.327,0.726,769.143,0.678,1.498,0.977,0.664,0.652,0.6,null,-104.293,-210.796,-177.219,-492.308,243.265,242.617,246.492
13:20:55,5.743,5.743,null,null,1.716,1.716,null,null,299105.031,119.643,282.023,153.79,555.456,1133.25,164.9,364.853,0.726,781.378,0.678,1.504,1.02,0.664,0.652,0.6,null,-104.279,-211.233,-182.181,-497.692,243.334,242.585,246.597
13:20:56,5.746,5.746,null,null,0,0,null,null,299105.219,119.746,278.531,186.702,584.978,1133.25,165.075,361.819,0.725,813.112,0.678,1.491,1.161,0.664,0.652,0.6,null,-104.396,-210.584,-196.518,-511.499,243.435,242.708,246.425
13:20:57,5.746,5.746,null,null,0,0,null,null,299105.688,118.918,278.43,165.29,562.638,1133.25,164.381,361.673,0.723,789.544,0.675,1.49,1.069,0.664,0.652,0.6,null,-104.265,-210.56,-186.991,-501.815,243.417,242.704,246.505
13:20:58,5.746,5.746,null,null,0,0,null,null,299105.75,119.602,283.414,183.381,586.397,1133.25,165.101,367.344,0.724,815.32,0.678,1.513,1.147,0.664,0.652,0.6,null,-104.519,-212.87,-195.382,-512.77,243.539,242.76,246.533
13:20:59,5.738,5.738,null,null,3.464,3.464,null,null,299105.906,119.423,278.003,171.429,568.855,1133.25,164.865,361.564,0.724,796.484,0.677,1.489,1.095,0.664,0.652,0.6,null,-104.464,-210.934,-189.753,-505.151,243.484,242.766,246.585
13:21:00,5.704,5.704,null,null,8.703,8.703,null,null,299105.969,119.4,278.164,159.731,557.295,1133.25,164.666,361.589,0.725,783.037,0.677,1.49,1.042,0.664,0.652,0.6,null,-104.295,-210.956,-184.359,-499.61,243.354,242.676,246.515
13:21:01,5.71,5.71,null,null,5.053,5.053,null,null,299106.031,119.439,278.778,154.309,552.526,1133.25,164.819,362.224,0.725,777.852,0.677,1.493,1.017,0.664,0.652,0.6,null,-104.25,-211.211,-181.843,-497.305,243.301,242.664,246.508
13:21:02,5.712,5.712,null,null,5.439,5.439,null,null,299106.188,119.691,278.63,148.806,547.127,1133.25,165.26,362.108,0.724,772.709,0.679,1.492,0.995,0.664,0.652,0.6,null,-104.395,-211.531,-179.766,-495.692,243.33,242.726,246.616
13:21:03,5.725,5.725,null,null,1.764,1.764,null,null,299106.281,119.362,278.256,156.508,554.125,1133.25,165.198,361.578,0.723,779.547,0.679,1.491,1.026,0.664,0.652,0.6,null,-104.362,-211.542,-183.157,-499.062,243.224,242.554,246.473
13:21:04,5.682,5.682,null,null,11.744,11.744,null,null,299106.719,119.695,278.142,160.684,558.521,1133.25,165.491,361.234,0.723,783.214,0.68,1.491,1.042,0.664,0.652,0.6,null,-104.504,-211.219,-184.882,-500.604,243.285,242.324,246.068
13:21:05,5.68,5.68,null,null,9.101,9.101,null,null,299106.813,119.551,278.571,157.107,555.229,1133.25,165.165,361.709,0.724,779.891,0.679,1.492,1.028,0.664,0.652,0.6,null,-104.317,-211.779,-183.099,-499.195,243.115,242.428,246.15
13:21:06,5.702,5.702,null,null,4.102,4.102,null,null,299106.969,119.801,278.3,155.098,553.199,1133.25,165.556,361.61,0.724,778.021,0.68,1.491,1.018,0.664,0.652,0.6,null,-104.473,-211.687,-182.225,-498.385,243.294,242.55,246.323
13:21:07,5.714,5.714,null,null,0,0,null,null,299107,119.166,277.535,154.985,551.686,1133.25,165.106,361.282,0.722,777.215,0.678,1.489,1.017,0.664,0.652,0.6,null,-104.422,-211.572,-182.424,-498.418,243.4,242.691,246.561
13:21:08,5.712,5.712,null,null,0,0,null,null,299107.063,119.873,277.587,155.097,552.557,1133.25,165.653,361.093,0.724,777.477,0.681,1.489,1.017,0.664,0.652,0.6,null,-104.296,-211.376,-182.236,-497.907,243.142,242.546,246.431
13:21:09,5.709,5.709,null,null,0,0,null,null,299107.219,119.479,277.826,155.084,552.389,1133.25,165.287,361.328,0.723,777.413,0.68,1.489,1.018,0.664,0.652,0.6,null,-104.252,-211.413,-182.208,-497.874,243.005,242.629,246.385
13:21:10,5.707,5.707,null,null,0,0,null,null,299107.688,119.768,278.086,155.165,553.018,1133.25,165.551,361.439,0.723,777.921,0.681,1.49,1.018,0.664,0.652,0.6,null,-104.456,-211.562,-182.561,-498.578,243.274,242.522,246.597
13:21:11,5.704,5.704,null,null,0,0,null,null,299107.75,119.448,277.88,155.423,552.752,1133.25,165.247,361.173,0.723,777.56,0.679,1.489,1.019,0.664,0.652,0.6,null,-104.46,-211.474,-182.525,-498.459,243.266,242.569,246.518
13:21:12,5.704,5.704,null,null,0,0,null,null,299107.906,119.675,277.831,155.513,553.02,1133.25,165.47,361.095,0.723,777.78,0.68,1.488,1.019,0.664,0.652,0.6,null,-104.507,-211.467,-182.633,-498.607,243.347,242.625,246.583
13:21:13,5.705,5.705,null,null,0,0,null,null,299107.969,119.817,277.762,155.339,552.918,1133.25,165.788,361.319,0.723,778.55,0.681,1.488,1.019,0.664,0.652,0.6,null,-104.729,-211.777,-182.861,-499.367,243.564,242.829,246.801
13:21:14,5.705,5.705,null,null,0,0,null,null,299108.031,120.132,277.491,155.332,552.955,1133.25,166.081,361.222,0.723,779.014,0.681,1.487,1.019,0.664,0.652,0.6,null,-104.884,-211.891,-182.93,-499.704,243.742,242.972,246.965
13:21:15,5.704,5.704,null,null,0,0,null,null,299108.094,119.36,277.534,155.505,552.399,1133.25,164.949,360.996,0.724,777.831,0.677,1.487,1.021,0.664,0.652,0.6,null,-104.479,-211.303,-182.565,-498.348,243.497,242.741,246.774
13:21:16,5.704,5.704,null,null,0,0,null,null,299108.313,119.612,277.405,155.161,552.178,1133.25,164.821,360.244,0.726,776.821,0.678,1.487,1.02,0.664,0.652,0.6,null,-104.28,-210.211,-182.513,-497.005,243.234,242.286,246.753
13:21:17,5.704,5.704,null,null,0,0,null,null,299108.719,119.385,277.588,155.09,552.063,1133.25,164.573,360.56,0.725,776.779,0.677,1.487,1.021,0.664,0.652,0.6,null,-104.142,-210.167,-181.962,-496.271,243.154,242.425,246.37
13:21:18,5.702,5.702,null,null,2.144,2.144,null,null,299108.813,119.516,277.337,155.342,552.195,1133.25,164.763,360.546,0.725,777.444,0.678,1.487,1.024,0.664,0.652,0.6,null,-104.08,-209.946,-181.865,-495.89,243.13,242.394,246.291
13:21:19,5.701,5.701,null,null,2.59,2.59,null,null,299108.938,119.686,277.722,156.619,554.027,1133.25,165.081,361.028,0.725,779.375,0.678,1.488,1.027,0.664,0.652,0.6,null,-104.441,-210.405,-182.283,-497.128,243.351,242.609,246.508
13:21:20,5.704,5.704,null,null,0,0,null,null,299109,119.327,277.636,155.252,552.215,1133.25,164.839,361.139,0.724,778.671,0.677,1.487,1.025,0.664,0.652,0.6,null,-104.457,-210.992,-182.147,-497.596,243.57,242.814,246.574
13:21:21,5.702,5.702,null,null,0,0,null,null,299109.063,119.279,277.617,155.378,552.274,1133.25,164.842,361.112,0.724,778.788,0.677,1.487,1.026,0.664,0.652,0.6,null,-104.466,-211.367,-182.003,-497.836,243.653,242.856,246.459
13:21:22,5.704,5.704,null,null,0,0,null,null,299109.219,119.57,277.567,158.322,555.459,1133.25,165.068,361.345,0.724,781.424,0.677,1.488,1.034,0.664,0.652,0.6,null,-104.424,-210.914,-182.459,-497.797,243.658,242.849,246.585
13:21:23,5.703,5.703,null,null,0,0,null,null,299109.688,119.509,277.481,166.446,563.437,1133.25,165.088,361.23,0.724,787.502,0.678,1.488,1.06,0.664,0.652,0.6,null,-104.295,-210.695,-183.725,-498.715,243.438,242.729,246.418
13:21:24,5.704,5.704,null,null,0,0,null,null,299109.75,119.699,277.771,165.825,563.295,1133.25,165.217,361.512,0.724,787.325,0.679,1.489,1.058,0.664,0.652,0.6,null,-104.288,-210.677,-183.54,-498.505,243.425,242.76,246.34
13:21:25,5.703,5.703,null,null,0,0,null,null,299109.906,119.45,277.701,165.058,562.208,1133.25,164.892,361.464,0.724,786.096,0.677,1.489,1.055,0.664,0.652,0.6,null,-104.119,-210.627,-183.295,-498.042,243.389,242.735,246.183
13:21:26,5.699,5.699,null,null,2.41,2.41,null,null,299109.969,119.628,277.471,165.089,562.188,1133.25,165.041,361.172,0.725,785.856,0.678,1.488,1.055,0.664,0.652,0.6,null,-104.114,-210.578,-183.109,-497.802,243.368,242.683,246.163
13:21:27,5.696,5.696,null,null,2.672,2.672,null,null,299110.031,119.422,277.529,165.565,562.515,1133.25,164.827,361.031,0.725,785.698,0.678,1.489,1.057,0.664,0.652,0.6,null,-103.953,-210.317,-183.038,-497.308,243.261,242.519,245.94
13:21:28,5.698,5.698,null,null,0,0,null,null,299110.219,119.497,277.512,164.721,561.73,1133.25,164.956,361.035,0.724,784.954,0.678,1.489,1.053,0.664,0.652,0.6,null,-103.96,-210.113,-182.709,-496.782,243.21,242.446,245.868
13:21:29,5.698,5.698,null,null,0,0,null,null,299110.281,119.797,277.546,165.007,562.35,1133.25,165.299,361.179,0.725,785.637,0.68,1.49,1.054,0.664,0.652,0.6,null,-103.994,-209.952,-182.783,-496.729,243.192,242.467,245.89
13:21:30,5.697,5.697,null,null,0,0,null,null,299110.719,119.632,277.631,165.193,562.456,1133.25,165.006,361.024,0.725,785.331,0.678,1.489,1.054,0.664,0.652,0.6,null,-104.007,-210.007,-182.984,-496.998,243.208,242.474,245.994
13:21:31,5.698,5.698,null,null,0,0,null,null,299110.875,119.452,277.3,164.976,561.727,1133.25,164.765,360.667,0.725,784.569,0.678,1.488,1.054,0.664,0.652,0.6,null,-103.924,-209.962,-182.713,-496.599,243.127,242.395,245.85
13:21:32,5.695,5.695,null,null,2.246,2.246,null,null,299110.969,119.598,277.565,164.884,562.047,1133.25,164.777,360.951,0.726,784.859,0.678,1.489,1.054,0.664,0.652,0.6,null,-103.889,-209.967,-182.693,-496.549,243.02,242.449,245.835
13:21:33,5.689,5.689,null,null,3.877,3.877,null,null,299111.031,119.658,277.473,165.73,562.861,1133.25,164.923,361.279,0.726,786.39,0.678,1.488,1.057,0.664,0.652,0.6,null,-104.041,-210.462,-183.19,-497.693,243.124,242.801,246.132
13:21:34,5.693,5.693,null,null,0,0,null,null,299111.063,119.592,277.771,164.332,561.695,1133.25,165.109,361.484,0.724,786.004,0.678,1.489,1.053,0.664,0.652,0.6,null,-104.396,-210.676,-183.299,-498.371,243.462,242.849,246.371
13:21:35,5.693,5.693,null,null,0,0,null,null,299111.219,119.699,277.509,164.248,561.456,1133.25,165.05,361.206,0.725,785.411,0.678,1.488,1.053,0.664,0.652,0.6,null,-104.163,-210.314,-183.026,-497.502,243.321,242.705,246.199
13:21:36,5.693,5.693,null,null,0,0,null,null,299111.688,119.593,277.89,164.678,562.161,1133.25,164.891,361.209,0.725,785.558,0.678,1.489,1.055,0.664,0.652,0.6,null,-104.032,-210.397,-182.796,-497.225,243.165,242.522,245.893
13:21:37,5.693,5.693,null,null,0,0,null,null,299111.75,119.641,278.014,164.474,562.129,1133.25,164.971,361.294,0.725,785.22,0.678,1.49,1.053,0.664,0.652,0.6,null,-104.105,-210.112,-182.807,-497.024,243.266,242.471,245.927
13:21:38,5.693,5.693,null,null,0,0,null,null,299111.906,119.472,277.719,164.486,561.678,1133.25,164.979,361.493,0.724,785.929,0.678,1.489,1.054,0.664,0.652,0.6,null,-104.189,-210.61,-183.161,-497.959,243.465,242.806,246.269
13:21:39,5.693,5.693,null,null,0,0,null,null,299111.969,119.824,277.773,164.59,562.187,1133.25,165.336,361.467,0.725,786.004,0.68,1.489,1.053,0.664,0.652,0.6,null,-104.165,-210.497,-182.984,-497.646,243.289,242.723,246.089
13:21:40,5.693,5.693,null,null,0,0,null,null,299112.063,119.385,277.956,164.386,561.727,1133.25,164.907,361.744,0.724,785.611,0.678,1.49,1.053,0.664,0.652,0.6,null,-103.944,-210.502,-182.819,-497.265,243.229,242.736,246.03
13:21:41,5.693,5.693,null,null,0,0,null,null,299112.219,119.586,278.026,164.354,561.966,1133.25,165.089,361.885,0.724,785.821,0.679,1.491,1.052,0.664,0.652,0.6,null,-103.922,-210.337,-182.757,-497.016,243.197,242.692,246.002
13:21:42,5.666,5.666,null,null,8.913,8.913,null,null,299112.688,119.631,278.732,165.085,563.447,1133.25,165.095,362.486,0.725,786.738,0.679,1.495,1.054,0.664,0.652,0.6,null,-103.704,-210.097,-182.629,-496.429,242.968,242.476,245.807
13:21:43,5.672,5.672,null,null,6.446,6.446,null,null,299112.75,119.661,286.278,188.236,594.174,1133.25,165.132,370.645,0.725,820.824,0.679,1.529,1.16,0.664,0.652,0.6,null,-103.815,-213.53,-193.747,-511.092,243.074,242.46,245.748
13:21:44,5.677,5.677,null,null,3.564,3.564,null,null,299112.906,119.699,278.089,177.851,575.638,1133.25,165.156,361.744,0.725,802.248,0.679,1.491,1.12,0.664,0.652,0.6,null,-103.997,-210.041,-190.729,-504.768,243.214,242.56,245.928
13:21:45,5.655,5.655,null,null,9.253,9.253,null,null,299112.969,119.075,278.456,158.694,556.226,1133.25,164.534,361.838,0.724,781.561,0.677,1.492,1.038,0.664,0.652,0.6,null,-103.845,-210.005,-182.581,-496.431,243.059,242.499,245.871
13:21:46,5.663,5.663,null,null,5.111,5.111,null,null,299113.031,119.236,278.414,154.932,552.582,1133.25,164.589,361.702,0.724,777.768,0.677,1.491,1.022,0.664,0.652,0.6,null,-103.946,-209.998,-181.343,-495.287,243.105,242.527,245.973
13:21:47,5.658,5.658,null,null,4.656,4.656,null,null,299113.188,119.726,278.768,148.935,547.429,1133.25,164.946,361.87,0.726,772.003,0.679,1.494,0.998,0.664,0.652,0.6,null,-103.873,-209.786,-178.458,-492.117,242.894,242.287,245.787
13:21:48,5.659,5.659,null,null,0,0,null,null,299113.5,119.615,279.022,155.981,554.618,1133.25,164.974,361.981,0.725,779.353,0.679,1.494,1.027,0.664,0.652,0.6,null,-103.924,-209.909,-181.612,-495.444,242.997,242.361,245.805
13:21:49,5.626,5.626,null,null,12.616,12.616,null,null,299113.719,119.815,278.742,161.398,559.956,1133.25,165.225,361.776,0.725,785.025,0.68,1.492,1.05,0.664,0.652,0.6,null,-104.106,-209.989,-184.338,-498.433,243.116,242.465,245.845
13:21:50,5.635,5.635,null,null,7.672,7.672,null,null,299113.781,119.378,279.978,156.704,556.06,1133.25,164.74,363.203,0.725,780.91,0.678,1.498,1.028,0.664,0.652,0.6,null,-103.958,-210.658,-182.194,-496.811,243.114,242.43,245.968
13:21:51,5.645,5.645,null,null,0,0,null,null,299113.969,119.494,288.457,135.746,543.696,1133.25,164.983,372.657,0.724,769.802,0.678,1.536,0.943,0.664,0.652,0.6,null,-104.156,-214.649,-173.649,-492.454,243.311,242.659,246.114
13:21:52,5.64,5.64,null,null,0,0,null,null,299114,119.904,280.173,132.227,532.303,1133.25,165.207,363.69,0.726,757.751,0.679,1.499,0.931,0.664,0.652,0.6,null,-104.057,-211.202,-172.175,-487.435,243.138,242.589,245.886
13:21:53,5.64,5.64,null,null,0,0,null,null,299114.063,119.691,278.799,144.981,543.471,1133.25,165.185,362.134,0.725,769.263,0.679,1.493,0.984,0.664,0.652,0.6,null,-104.146,-210.659,-176.364,-491.168,243.297,242.593,245.846
13:21:54,5.641,5.641,null,null,0,0,null,null,299114.219,119.372,278.798,137.934,536.104,1133.25,164.944,362.373,0.724,761.99,0.678,1.493,0.954,0.664,0.652,0.6,null,-104.056,-210.583,-174.608,-489.247,243.247,242.657,246.117
13:21:55,5.634,5.634,null,null,4.877,4.877,null,null,299114.313,119.913,279.992,136.522,536.428,1133.25,165.156,363.546,0.726,762.436,0.679,1.498,0.95,0.664,0.652,0.6,null,-104.005,-210.871,-174.446,-489.322,243.067,242.746,246.106
13:21:56,5.642,5.642,null,null,1.954,1.954,null,null,299114.75,119.485,283.2,151.106,553.791,1133.25,164.851,366.396,0.725,779.283,0.678,1.51,1.008,0.664,0.652,0.6,null,-103.922,-211.319,-179.699,-494.94,243.176,242.674,246.057
13:21:57,5.64,5.64,null,null,0,0,null,null,299114.844,118.993,279.815,183.463,582.271,1133.25,164.498,363.341,0.723,810.043,0.676,1.498,1.148,0.664,0.652,0.6,null,-103.828,-210.568,-194.347,-508.743,243.204,242.592,245.866
13:21:58,5.635,5.635,null,null,2.251,2.251,null,null,299114.969,119.624,279.632,171.139,570.395,1133.25,165.116,362.89,0.724,796.737,0.679,1.498,1.094,0.664,0.652,0.6,null,-103.942,-210.092,-188.191,-502.225,243.17,242.3,245.553
13:21:59,5.631,5.631,null,null,3.138,3.138,null,null,299115.031,119.934,279.802,157.675,557.411,1133.25,165.287,363.118,0.726,782.655,0.68,1.498,1.035,0.664,0.652,0.6,null,-103.881,-210.228,-182.174,-496.282,242.971,242.365,245.74
13:22:00,5.633,5.633,null,null,0,0,null,null,299115.094,119.532,278.5,156.769,554.801,1133.25,164.922,362.146,0.725,780.452,0.678,1.493,1.031,0.664,0.652,0.6,null,-103.818,-210.281,-181.859,-495.958,243.126,242.55,245.872
13:22:01,5.633,5.633,null,null,0,0,null,null,299115.219,119.64,277.669,156.418,553.727,1133.25,164.995,361.363,0.725,779.425,0.679,1.49,1.029,0.664,0.652,0.6,null,-103.904,-210.197,-181.767,-495.869,243.141,242.566,245.847
13:22:02,5.633,5.633,null,null,0,0,null,null,299115.688,119.671,277.631,156.444,553.746,1133.25,165.02,361.173,0.725,779.034,0.679,1.49,1.029,0.664,0.652,0.6,null,-103.892,-210.002,-181.638,-495.532,243.176,242.409,245.693
13:22:03,5.633,5.633,null,null,0,0,null,null,299115.75,119.549,277.471,156.208,553.228,1133.25,164.985,361.004,0.725,778.518,0.678,1.489,1.028,0.664,0.652,0.6,null,-103.96,-209.885,-181.544,-495.389,243.2,242.443,245.731
13:22:04,5.633,5.633,null,null,0,0,null,null,299115.938,120.053,277.119,156.438,553.611,1133.25,165.356,360.613,0.726,778.855,0.681,1.488,1.029,0.664,0.652,0.6,null,-103.824,-209.63,-181.657,-495.11,242.93,242.336,245.729
13:22:05,5.633,5.633,null,null,0,0,null,null,299116,119.811,277.478,156.353,553.642,1133.25,164.981,360.745,0.726,778.519,0.679,1.489,1.029,0.664,0.652,0.6,null,-103.821,-209.678,-181.592,-495.091,242.895,242.264,245.691
13:22:06,5.632,5.632,null,null,2.425,2.425,null,null,299116.031,120.52,277.164,156.289,553.974,1133.25,165.631,360.631,0.728,779.457,0.681,1.487,1.03,0.664,0.652,0.6,null,-104.195,-209.978,-181.98,-496.154,243.103,242.496,245.926
13:22:07,5.63,5.63,null,null,2.814,2.814,null,null,299116.219,120.653,276.792,156.327,553.772,1133.25,165.737,360.277,0.728,779.348,0.682,1.486,1.03,0.664,0.652,0.6,null,-104.185,-210.275,-181.859,-496.318,243.096,242.528,245.872
13:22:08,5.633,5.633,null,null,0,0,null,null,299116.406,120.218,277.166,156.311,553.695,1133.25,165.37,360.439,0.727,778.859,0.68,1.487,1.029,0.664,0.652,0.6,null,-104.153,-210.225,-181.904,-496.282,243.088,242.42,245.834
13:22:09,5.628,5.628,null,null,0,0,null,null,299116.906,120.146,276.985,156.208,553.34,1133.25,165.203,360.382,0.727,778.485,0.68,1.486,1.028,0.664,0.652,0.6,null,-104.042,-209.94,-181.942,-495.923,243.058,242.462,245.903
